Class,text,header,pdfsize bins,metadata size bins,pages bins,xref Length bins,title characters bins,isEncrypted bins,embedded files bins,images bins,obj bins,endobj bins,stream bins,xref bins,trailer bins,startxref bins,pageno bins,encrypt bins,ObjStm bins,JS bins,Javascript bins,AA bins,OpenAction bins,Acroform bins,JBIG2Decode bins,RichMedia bins,launch bins,EmbeddedFile bins,XFA bins,Colors bins
1,3,10,45,1,0,52,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,4,1,0,133,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,3,0,1,0,135,0,0,0,0,76,76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,10,52,1,0,7,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,45,16,0,7,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,18,90,1,0,135,0,0,0,0,63,63,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,21,45,12,0,135,26,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,1,34,90,1,0,133,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,15,90,1,0,135,0,0,0,0,52,52,7,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,1,10,45,13,0,135,26,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,45,1,0,135,0,0,0,0,76,76,43,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,15,45,1,0,135,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,45,5,0,85,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,24,7,1,0,135,0,0,0,0,69,69,39,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,10,45,1,0,135,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,34,90,1,0,29,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,3,10,88,38,0,7,7,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,34,90,1,0,25,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,73,86,0,45,25,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,18,0,8,0,135,0,0,0,0,52,52,62,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,34,7,16,0,7,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,2,21,45,13,0,135,26,0,0,0,76,76,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0
1,1,34,90,10,0,18,26,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,18,90,1,0,25,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,1,2,0
1,1,10,31,35,0,18,29,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,3,7,16,0,7,0,0,0,0,76,76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,10,0,1,0,135,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,18,7,10,0,18,26,0,0,0,63,63,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,10,90,1,0,135,0,0,0,0,45,45,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,18,0,16,0,7,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,1,2,0
1,1,8,7,10,0,18,26,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,83,1,0,135,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,18,7,16,0,7,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,1,2,0
1,2,15,0,1,0,45,0,0,0,0,76,76,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,15,89,24,0,136,26,0,0,0,76,76,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,10,73,1,0,7,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,2,15,45,13,0,135,26,0,0,0,52,52,0,1,1,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,18,45,1,0,7,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,21,45,1,0,135,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,1,2,0
1,1,10,45,1,0,135,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,45,5,0,134,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,0,1,0,135,0,0,0,0,45,45,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,15,61,1,0,135,0,0,0,0,40,40,62,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,34,45,15,0,7,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,2,10,90,42,5,18,13,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,2,10,73,18,0,129,0,0,0,5,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,15,83,1,0,135,0,0,0,0,76,76,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,21,6,20,0,29,26,0,0,5,76,76,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,2,24,73,33,0,18,7,0,0,0,73,73,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1,1,18,7,1,0,135,0,0,0,0,52,52,62,5,5,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,21,25,21,0,85,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0
1,2,18,45,13,0,135,26,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0
1,1,34,16,21,0,40,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,3,3,7,15,0,7,0,0,0,0,76,76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,10,45,1,0,7,0,0,0,0,45,45,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,2,10,8,11,0,7,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,15,90,1,0,25,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,34,52,1,0,135,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,15,7,1,0,135,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,10,0,15,0,7,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,93,1,0,135,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,45,1,5,7,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,52,12,0,135,0,0,0,0,45,45,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,3,34,88,29,0,7,7,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,21,12,1,0,45,0,0,0,0,76,45,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,3,10,88,34,0,7,7,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,3,46,1,0,135,0,0,0,0,76,76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,10,56,29,0,18,28,0,0,5,45,45,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,40,1,0,85,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,45,8,0,29,0,0,0,0,45,45,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,6,7,16,0,7,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,45,1,0,7,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,18,7,1,0,135,0,0,0,0,63,63,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,18,90,1,0,135,0,0,0,0,45,45,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,10,18,13,0,40,7,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,3,10,45,23,0,7,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,0,1,0,132,0,0,0,0,56,56,5,1,1,1,12,0,0,0,0,0,0,2,0,0,0,0,0,0
1,1,10,90,16,0,7,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,90,1,0,52,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,3,10,88,37,0,7,37,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,3,15,88,34,0,7,26,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,23,27,0,18,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,15,84,16,0,129,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,18,0,15,0,7,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,18,86,21,0,18,0,0,0,0,63,63,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,18,46,36,0,40,31,0,0,0,63,63,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,0,8,0,135,0,0,0,0,76,76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,18,45,1,0,135,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0
1,2,10,63,33,5,40,7,0,0,5,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,18,73,1,0,29,0,0,0,0,68,68,43,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,10,73,1,0,7,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,24,7,1,0,135,0,0,0,0,71,71,51,1,1,8,5,0,7,0,0,0,0,2,0,0,0,8,0,0
1,2,10,90,24,0,135,13,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,45,16,0,18,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,0,1,0,7,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,18,45,1,0,135,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,15,45,5,0,132,0,0,0,0,76,76,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,10,2,1,0,5,0,0,2,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,90,1,0,133,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,45,7,0,135,26,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,2,18,32,34,0,18,29,0,0,0,71,71,43,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,10,45,16,0,18,7,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,2,10,88,30,5,85,0,0,0,5,45,45,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,46,1,0,135,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,2,10,83,20,0,80,0,0,0,5,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,3,10,88,40,0,7,7,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,3,10,88,25,0,7,7,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,3,15,45,22,0,7,0,0,0,0,68,68,43,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1,1,18,7,1,0,135,0,0,0,0,40,40,62,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,18,89,1,0,29,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,2,21,81,10,5,52,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,2,10,83,20,5,76,0,0,2,4,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,2,15,45,13,0,135,26,0,0,0,63,63,62,1,1,1,0,0,0,5,5,0,2,0,0,0,0,6,0,0
1,1,10,1,39,0,29,7,0,3,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,18,7,1,0,135,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,2,3,83,1,0,5,0,0,2,0,76,76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,18,7,1,0,135,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,1,2,0
1,1,34,22,41,0,29,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,89,1,0,135,0,0,2,0,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,18,8,1,0,45,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,1,2,0
1,1,10,90,1,0,135,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,90,1,0,135,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,3,10,0,1,0,45,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,87,1,0,135,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,2,34,83,1,0,5,0,0,2,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,18,90,1,0,135,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,1,2,0
1,1,10,45,15,0,135,26,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,8,90,1,0,135,0,0,0,0,45,45,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,10,90,1,0,135,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,2,10,83,18,7,132,0,0,2,4,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,21,7,1,0,135,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,1,10,45,1,0,135,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,34,45,8,0,135,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,3,10,7,40,0,7,7,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,34,7,14,0,135,26,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,21,7,1,0,135,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,3,10,88,36,0,7,7,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,2,34,32,29,0,18,13,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,18,90,1,0,135,0,0,0,0,63,63,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,10,84,10,5,52,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,10,45,24,0,7,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,3,34,0,1,0,45,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,7,10,0,18,26,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,18,7,1,0,135,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0
1,1,10,40,28,0,7,13,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,45,1,0,45,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,34,5,1,0,45,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,15,7,16,0,7,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,90,1,2,52,0,0,0,0,45,45,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,90,1,0,25,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,2,10,0,19,0,7,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,45,7,0,7,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,18,90,1,0,135,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,15,45,1,0,45,0,0,0,0,52,52,0,1,1,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0
1,3,3,81,1,0,29,0,0,0,0,45,45,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,10,90,23,0,135,37,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,6,45,1,0,135,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0
1,1,15,90,1,0,0,0,0,0,0,76,76,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,21,45,1,0,135,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0
1,1,21,45,8,0,135,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,1,10,90,1,0,11,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,2,10,32,34,0,18,29,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,34,0,1,0,132,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,29,86,0,45,25,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,2,10,81,10,5,52,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,0,11,0,135,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,45,7,0,135,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,21,0,9,0,7,0,0,0,0,76,45,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,1,10,45,14,0,18,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,45,1,0,135,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,83,1,0,45,0,0,0,0,45,45,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,2,34,90,37,5,18,37,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,2,10,84,10,5,52,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,8,90,1,0,135,0,0,0,0,45,45,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,10,73,1,0,135,0,0,2,0,45,45,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,2,21,29,35,5,18,37,0,0,5,50,50,11,5,5,5,2,0,0,0,0,0,2,0,0,0,2,0,0,0
1,2,10,45,23,0,7,38,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,0,7,1,0,135,0,0,0,0,78,78,39,1,1,1,16,2,0,0,0,0,0,2,0,2,0,8,2,0
1,2,21,40,24,5,18,7,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,1,21,7,1,0,135,0,0,0,0,76,45,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,1,15,90,1,0,45,0,0,0,0,76,76,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,10,4,23,0,74,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,21,90,10,0,18,26,0,0,0,76,76,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0
1,1,3,7,6,0,85,26,0,0,0,45,45,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,34,45,40,0,135,37,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,2,10,45,66,0,7,7,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,4,1,0,133,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,18,45,1,0,135,0,0,0,0,40,40,62,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,63,1,0,135,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,30,21,0,40,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,15,7,10,0,18,26,0,0,0,52,52,7,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,1,15,45,1,0,135,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,2,21,0,1,0,135,0,0,2,0,76,76,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,1,10,90,1,0,133,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,18,7,1,0,135,0,0,0,0,68,68,43,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,27,90,16,0,40,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,2,15,0,1,0,135,0,0,2,0,76,76,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,15,45,1,0,45,0,0,2,0,76,76,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,21,85,40,0,7,7,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,1,10,7,10,0,18,26,0,0,0,74,74,18,1,1,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0
1,1,10,45,9,0,7,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,3,10,88,41,0,7,7,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,2,10,24,20,0,96,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,3,10,45,24,0,7,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,3,10,88,29,0,7,7,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,73,1,0,7,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,21,0,1,0,132,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,1,10,29,86,0,45,13,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,2,3,7,40,5,29,37,0,0,0,76,76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,18,7,40,0,7,7,0,0,0,52,52,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,21,45,1,0,7,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,1,10,90,1,0,2,0,0,0,0,76,76,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,2,34,45,13,0,135,26,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,2,3,84,10,5,52,0,0,0,0,76,76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,10,12,1,0,45,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,2,21,32,29,0,18,7,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,1,2,0
1,1,3,45,5,0,132,0,0,0,0,76,76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,18,18,16,0,135,26,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0
1,1,15,52,1,0,135,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,45,1,0,135,0,0,0,0,68,68,62,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,10,0,1,0,45,0,0,0,0,45,45,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,18,29,86,0,45,25,0,0,0,75,75,62,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
